tripduration,starttime,stoptime,startstationid,startstationname,startstationlatitude,startstationlongitude,endstationid,endstationname,endstationlatitude,endstationlongitude,bikeid,usertype,birthyear,gender
338,1/7/2013 9:06:00,1/7/2013 9:12:00,459,W 20 St & 11 Ave,40.746745,-74.007756,116,W 17 St & 8 Ave,40.74177603,-74.00149746,18399,Subscriber,1982,1
1557,1/7/2013 9:06:00,1/7/2013 9:32:00,174,E 25 St & 1 Ave,40.7381765,-73.97738662,538,W 49 St & 5 Ave,40.75795248,-73.97787642,18333,Subscriber,1982,1
876,1/7/2013 9:06:00,1/7/2013 9:21:00,499,Broadway & W 60 St,40.76915505,-73.98191841,484,W 44 St & 5 Ave,40.75500254,-73.98014437,16415,Subscriber,1975,1
17743,1/7/2013 9:06:00,1/7/2013 14:02:00,533,Broadway & W 39 St,40.75299641,-73.98721619,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,17141,Subscriber,1980,1
9494,1/7/2013 9:06:00,1/7/2013 11:44:00,376,John St & William St,40.70862144,-74.00722156,493,W 45 St & 6 Ave,40.7568001,-73.98291153,15374,Customer,\N,0
1013,1/7/2013 9:06:00,1/7/2013 9:23:00,546,E 30 St & Park Ave S,40.74444921,-73.98303529,128,MacDougal St & Prince St,40.72710258,-74.00297088,15584,Subscriber,1952,1
269,1/7/2013 9:06:00,1/7/2013 9:11:00,330,Reade St & Broadway,40.71450451,-74.00562789,417,Barclay St & Church St,40.71291224,-74.01020234,16719,Subscriber,1978,1
1024,1/7/2013 9:06:00,1/7/2013 9:23:00,358,Christopher St & Greenwich St,40.73291553,-74.00711384,392,Jay St & Tech Pl,40.695065,-73.987167,18867,Subscriber,1987,1
1125,1/7/2013 9:06:00,1/7/2013 9:25:00,388,W 26 St & 10 Ave,40.74971775,-74.00295035,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,16878,Subscriber,1979,1
1056,1/7/2013 9:06:00,1/7/2013 9:24:00,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,430,York St & Jay St,40.7014851,-73.98656928,15145,Subscriber,1987,1
959,1/7/2013 9:06:00,1/7/2013 9:22:00,339,Avenue D & E 12 St,40.72580614,-73.97422494,128,MacDougal St & Prince St,40.72710258,-74.00297088,17854,Subscriber,1980,2
318,1/7/2013 9:07:00,1/7/2013 9:12:00,466,W 25 St & 6 Ave,40.74395411,-73.99144871,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,20519,Subscriber,1971,2
870,1/7/2013 9:07:00,1/7/2013 9:21:00,237,E 11 St & 2 Ave,40.73047309,-73.98672378,462,W 22 St & 10 Ave,40.74691959,-74.00451887,19313,Subscriber,1954,1
940,1/7/2013 9:07:00,1/7/2013 9:22:00,396,Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,19472,Subscriber,1989,1
1389,1/7/2013 9:07:00,1/7/2013 9:30:00,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,251,Mott St & Prince St,40.72317958,-73.99480012,18960,Subscriber,1985,1
1498,1/7/2013 9:07:00,1/7/2013 9:32:00,401,Allen St & Rivington St,40.72019576,-73.98997825,351,Front St & Maiden Ln,40.70530954,-74.00612572,19662,Subscriber,1983,1
527,1/7/2013 9:07:00,1/7/2013 9:16:00,229,Great Jones St,40.72743423,-73.99379025,463,9 Ave & W 16 St,40.74206539,-74.00443172,16073,Subscriber,1980,1
489,1/7/2013 9:07:00,1/7/2013 9:15:00,464,E 56 St & 3 Ave,40.75934501,-73.96759673,167,E 39 St & 3 Ave,40.7489006,-73.97604882,17358,Subscriber,1985,1
601,1/7/2013 9:07:00,1/7/2013 9:17:00,237,E 11 St & 2 Ave,40.73047309,-73.98672378,444,Broadway & W 24 St,40.7423543,-73.98915076,18720,Subscriber,1974,1
372,1/7/2013 9:07:00,1/7/2013 9:13:00,507,E 25 St & 2 Ave,40.73912601,-73.97973776,228,E 48 St & 3 Ave,40.7546011,-73.97187886,16494,Subscriber,1982,1
352,1/7/2013 9:07:00,1/7/2013 9:13:00,496,E 16 St & 5 Ave,40.73726186,-73.99238967,334,W 20 St & 7 Ave,40.74238787,-73.99726235,14554,Subscriber,1979,1
443,1/7/2013 9:07:00,1/7/2013 9:14:00,329,Greenwich St & N Moore St,40.72043411,-74.01020609,319,Park Pl & Church St,40.71336124,-74.00937622,17436,Subscriber,1961,2
145,1/7/2013 9:07:00,1/7/2013 9:09:00,387,Centre St & Chambers St,40.71273266,-74.0046073,316,Fulton St & William St,40.70955958,-74.00653609,16004,Subscriber,1965,1
306,1/7/2013 9:07:00,1/7/2013 9:12:00,458,11 Ave & W 27 St,40.751396,-74.005226,458,11 Ave & W 27 St,40.751396,-74.005226,17304,Subscriber,1966,2
886,1/7/2013 9:07:00,1/7/2013 9:22:00,499,Broadway & W 60 St,40.76915505,-73.98191841,523,W 38 St & 8 Ave,40.75466591,-73.99138152,16819,Subscriber,1974,2
642,1/7/2013 9:07:00,1/7/2013 9:18:00,450,W 49 St & 8 Ave,40.76227205,-73.98788205,458,11 Ave & W 27 St,40.751396,-74.005226,15332,Subscriber,1983,1
469,1/7/2013 9:07:00,1/7/2013 9:15:00,116,W 17 St & 8 Ave,40.74177603,-74.00149746,475,E 16 St & Irving Pl,40.73524276,-73.98758561,17119,Subscriber,1974,1
695,1/7/2013 9:07:00,1/7/2013 9:19:00,417,Barclay St & Church St,40.71291224,-74.01020234,427,State St,40.70251526,-74.01427023,15139,Subscriber,1960,1
1267,1/7/2013 9:07:00,1/7/2013 9:28:00,401,Allen St & Rivington St,40.72019576,-73.98997825,79,Franklin St & W Broadway,40.71911552,-74.00666661,17534,Subscriber,1990,2
655,1/7/2013 9:07:00,1/7/2013 9:18:00,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,347,W Houston St & Hudson St,40.72873888,-74.00748842,17012,Subscriber,1963,1
873,1/7/2013 9:07:00,1/7/2013 9:22:00,500,Broadway & W 51 St,40.76228826,-73.98336183,524,W 43 St & 6 Ave,40.75527307,-73.98316936,15587,Subscriber,1986,1
1065,1/7/2013 9:07:00,1/7/2013 9:25:00,517,Pershing Square S,40.75149263,-73.97798848,402,Broadway & E 22 St,40.7403432,-73.98955109,16499,Subscriber,1960,1
453,1/7/2013 9:07:00,1/7/2013 9:15:00,334,W 20 St & 7 Ave,40.74238787,-73.99726235,461,E 20 St & 2 Ave,40.73587678,-73.98205027,14851,Subscriber,1989,2
316,1/7/2013 9:07:00,1/7/2013 9:13:00,524,W 43 St & 6 Ave,40.75527307,-73.98316936,538,W 49 St & 5 Ave,40.75795248,-73.97787642,16893,Subscriber,1970,1
946,1/7/2013 9:07:00,1/7/2013 9:23:00,225,W 14 St & The High Line,40.74195138,-74.00803013,513,W 56 St & 10 Ave,40.768254,-73.988639,17636,Customer,\N,0
278,1/7/2013 9:07:00,1/7/2013 9:12:00,446,W 24 St & 7 Ave,40.74487634,-73.99529885,512,W 29 St & 9 Ave,40.7500727,-73.99839279,16213,Customer,\N,0
258,1/7/2013 9:07:00,1/7/2013 9:12:00,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,457,Broadway & W 58 St,40.76695317,-73.98169333,19320,Subscriber,1964,1
208,1/7/2013 9:07:00,1/7/2013 9:11:00,472,E 32 St & Park Ave,40.7457121,-73.98194829,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,18175,Subscriber,1985,1
1057,1/7/2013 9:08:00,1/7/2013 9:25:00,498,Broadway & W 32 St,40.74854862,-73.98808416,278,Concord St & Bridge St,40.69766564,-73.98476437,15209,Customer,\N,0
462,1/7/2013 9:08:00,1/7/2013 9:15:00,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,3002,South End Ave & Liberty St,40.711512,-74.015756,16839,Subscriber,1956,2
546,1/7/2013 9:08:00,1/7/2013 9:17:00,488,W 39 St & 9 Ave,40.75645824,-73.99372222,446,W 24 St & 7 Ave,40.74487634,-73.99529885,17218,Subscriber,1967,2
845,1/7/2013 9:08:00,1/7/2013 9:22:00,495,W 47 St & 10 Ave,40.76269882,-73.99301222,442,W 27 St & 7 Ave,40.746647,-73.993915,17044,Subscriber,1985,2
188,1/7/2013 9:08:00,1/7/2013 9:11:00,417,Barclay St & Church St,40.71291224,-74.01020234,320,Church St & Leonard St,40.71743998,-74.00583475,19056,Subscriber,1970,1
1099,1/7/2013 9:08:00,1/7/2013 9:26:00,347,W Houston St & Hudson St,40.72873888,-74.00748842,79,Franklin St & W Broadway,40.71911552,-74.00666661,17205,Subscriber,1975,1
1816,1/7/2013 9:08:00,1/7/2013 9:38:00,472,E 32 St & Park Ave,40.7457121,-73.98194829,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,19431,Subscriber,1988,1
994,1/7/2013 9:08:00,1/7/2013 9:24:00,352,W 56 St & 6 Ave,40.76340613,-73.97722479,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,19152,Subscriber,1969,2
821,1/7/2013 9:08:00,1/7/2013 9:22:00,513,W 56 St & 10 Ave,40.768254,-73.988639,521,8 Ave & W 31 St,40.75044999,-73.99481051,15385,Customer,\N,0
652,1/7/2013 9:08:00,1/7/2013 9:19:00,468,Broadway & W 55 St,40.7652654,-73.98192338,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,15822,Subscriber,1988,1
2959,1/7/2013 9:08:00,1/7/2013 9:57:00,405,Washington St & Gansevoort St,40.739323,-74.008119,519,Pershing Square N,40.75188406,-73.97770164,19780,Subscriber,1982,1
1443,1/7/2013 9:08:00,1/7/2013 9:32:00,224,Spruce St & Nassau St,40.71146364,-74.00552427,225,W 14 St & The High Line,40.74195138,-74.00803013,20524,Subscriber,1964,1
730,1/7/2013 9:08:00,1/7/2013 9:20:00,465,Broadway & W 41 St,40.75513557,-73.98658032,538,W 49 St & 5 Ave,40.75795248,-73.97787642,20226,Customer,\N,0
328,1/7/2013 9:08:00,1/7/2013 9:14:00,472,E 32 St & Park Ave,40.7457121,-73.98194829,267,Broadway & W 36 St,40.75097711,-73.98765428,18346,Subscriber,1989,1
798,1/7/2013 9:08:00,1/7/2013 9:22:00,377,6 Ave & Canal St,40.72243797,-74.00566443,382,University Pl & E 14 St,40.73492695,-73.99200509,17104,Subscriber,1971,1
314,1/7/2013 9:08:00,1/7/2013 9:14:00,391,Clark St & Henry St,40.69760127,-73.99344559,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,18141,Subscriber,1963,1
652,1/7/2013 9:09:00,1/7/2013 9:19:00,472,E 32 St & Park Ave,40.7457121,-73.98194829,538,W 49 St & 5 Ave,40.75795248,-73.97787642,19336,Subscriber,1975,1
593,1/7/2013 9:09:00,1/7/2013 9:18:00,265,Stanton St & Chrystie St,40.72229346,-73.99147535,330,Reade St & Broadway,40.71450451,-74.00562789,19199,Subscriber,1960,2
1933,1/7/2013 9:09:00,1/7/2013 9:41:00,377,6 Ave & Canal St,40.72243797,-74.00566443,500,Broadway & W 51 St,40.76228826,-73.98336183,18318,Customer,\N,0
355,1/7/2013 9:09:00,1/7/2013 9:15:00,308,St James Pl & Oliver St,40.71307916,-73.99851193,351,Front St & Maiden Ln,40.70530954,-74.00612572,18874,Subscriber,1988,1
355,1/7/2013 9:09:00,1/7/2013 9:15:00,212,W 16 St & The High Line,40.74334935,-74.00681753,435,W 21 St & 6 Ave,40.74173969,-73.99415556,17888,Subscriber,1974,1
764,1/7/2013 9:09:00,1/7/2013 9:21:00,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,17702,Subscriber,1969,1
742,1/7/2013 9:09:00,1/7/2013 9:21:00,345,W 13 St & 6 Ave,40.73649403,-73.99704374,461,E 20 St & 2 Ave,40.73587678,-73.98205027,15106,Subscriber,1984,2
394,1/7/2013 9:09:00,1/7/2013 9:15:00,500,Broadway & W 51 St,40.76228826,-73.98336183,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,15528,Subscriber,1975,1
1200,1/7/2013 9:09:00,1/7/2013 9:29:00,459,W 20 St & 11 Ave,40.746745,-74.007756,243,Fulton St & Rockwell Pl,40.687979,-73.978474,18042,Subscriber,1966,1
866,1/7/2013 9:09:00,1/7/2013 9:23:00,500,Broadway & W 51 St,40.76228826,-73.98336183,466,W 25 St & 6 Ave,40.74395411,-73.99144871,19021,Customer,\N,0
1263,1/7/2013 9:09:00,1/7/2013 9:30:00,164,E 47 St & 2 Ave,40.75323098,-73.97032517,500,Broadway & W 51 St,40.76228826,-73.98336183,16135,Subscriber,1946,1
1401,1/7/2013 9:09:00,1/7/2013 9:33:00,297,E 15 St & 3 Ave,40.734232,-73.986923,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,16514,Subscriber,1974,2
634,1/7/2013 9:09:00,1/7/2013 9:20:00,504,1 Ave & E 15 St,40.73221853,-73.98165557,472,E 32 St & Park Ave,40.7457121,-73.98194829,19164,Subscriber,1973,1
212,1/7/2013 9:09:00,1/7/2013 9:13:00,254,W 11 St & 6 Ave,40.73532427,-73.99800419,382,University Pl & E 14 St,40.73492695,-73.99200509,17844,Subscriber,1982,2
263,1/7/2013 9:09:00,1/7/2013 9:14:00,435,W 21 St & 6 Ave,40.74173969,-73.99415556,462,W 22 St & 10 Ave,40.74691959,-74.00451887,15328,Subscriber,1969,1
470,1/7/2013 9:09:00,1/7/2013 9:17:00,527,E 33 St & 1 Ave,40.74315566,-73.97434726,519,Pershing Square N,40.75188406,-73.97770164,15461,Customer,\N,0
633,1/7/2013 9:09:00,1/7/2013 9:20:00,517,Pershing Square S,40.75149263,-73.97798848,488,W 39 St & 9 Ave,40.75645824,-73.99372222,18275,Subscriber,1968,1
1333,1/7/2013 9:09:00,1/7/2013 9:32:00,382,University Pl & E 14 St,40.73492695,-73.99200509,493,W 45 St & 6 Ave,40.7568001,-73.98291153,19745,Subscriber,1968,1
806,1/7/2013 9:09:00,1/7/2013 9:23:00,285,Broadway & E 14 St,40.73454567,-73.99074142,362,Broadway & W 37 St,40.75172632,-73.98753523,14971,Subscriber,1950,1
3727,1/7/2013 9:09:00,1/7/2013 10:12:00,457,Broadway & W 58 St,40.76695317,-73.98169333,456,E 53 St & Madison Ave,40.7597108,-73.97402311,16913,Subscriber,1944,1
1719,1/7/2013 9:09:00,1/7/2013 9:38:00,459,W 20 St & 11 Ave,40.746745,-74.007756,500,Broadway & W 51 St,40.76228826,-73.98336183,15787,Subscriber,1967,1
445,1/7/2013 9:09:00,1/7/2013 9:17:00,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,18978,Subscriber,1982,1
228,1/7/2013 9:10:00,1/7/2013 9:13:00,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,2000,Front St & Washington St,40.70255088,-73.98940236,16384,Subscriber,1978,2
2287,1/7/2013 9:10:00,1/7/2013 9:48:00,463,9 Ave & W 16 St,40.74206539,-74.00443172,229,Great Jones St,40.72743423,-73.99379025,16112,Subscriber,1979,1
568,1/7/2013 9:10:00,1/7/2013 9:19:00,285,Broadway & E 14 St,40.73454567,-73.99074142,265,Stanton St & Chrystie St,40.72229346,-73.99147535,15731,Subscriber,1985,1
367,1/7/2013 9:10:00,1/7/2013 9:16:00,444,Broadway & W 24 St,40.7423543,-73.98915076,453,W 22 St & 8 Ave,40.74475148,-73.99915362,20357,Subscriber,1985,1
313,1/7/2013 9:10:00,1/7/2013 9:15:00,527,E 33 St & 1 Ave,40.74315566,-73.97434726,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,18382,Subscriber,1961,1
319,1/7/2013 9:10:00,1/7/2013 9:15:00,432,E 7 St & Avenue A,40.72621788,-73.98379855,293,Lafayette St & E 8 St,40.73028666,-73.9907647,15953,Subscriber,1985,1
868,1/7/2013 9:10:00,1/7/2013 9:24:00,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,237,E 11 St & 2 Ave,40.73047309,-73.98672378,18240,Subscriber,1953,1
189,1/7/2013 9:10:00,1/7/2013 9:13:00,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,15818,Subscriber,1976,1
796,1/7/2013 9:10:00,1/7/2013 9:23:00,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,465,Broadway & W 41 St,40.75513557,-73.98658032,19462,Subscriber,1978,1
310,1/7/2013 9:10:00,1/7/2013 9:15:00,382,University Pl & E 14 St,40.73492695,-73.99200509,362,Broadway & W 37 St,40.75172632,-73.98753523,19884,Subscriber,1964,1
1393,1/7/2013 9:10:00,1/7/2013 9:33:00,311,Norfolk St & Broome St,40.7172274,-73.98802084,383,Greenwich Ave & Charles St,40.735238,-74.000271,18134,Subscriber,1979,2
506,1/7/2013 9:10:00,1/7/2013 9:19:00,195,Liberty St & Broadway,40.70905623,-74.01043382,330,Reade St & Broadway,40.71450451,-74.00562789,18935,Subscriber,1964,1
1074,1/7/2013 9:10:00,1/7/2013 9:28:00,253,W 13 St & 5 Ave,40.73543934,-73.99453948,375,Mercer St & Bleecker St,40.72679454,-73.99695094,17174,Customer,\N,0
1554,1/7/2013 9:10:00,1/7/2013 9:36:00,280,E 10 St & 5 Ave,40.73331967,-73.99510132,516,E 47 St & 1 Ave,40.75206862,-73.96784384,14539,Subscriber,1974,2
332,1/7/2013 9:10:00,1/7/2013 9:16:00,527,E 33 St & 1 Ave,40.74315566,-73.97434726,469,Broadway & W 53 St,40.76344058,-73.98268129,20360,Subscriber,1989,1
520,1/7/2013 9:11:00,1/7/2013 9:20:00,442,W 27 St & 7 Ave,40.746647,-73.993915,507,E 25 St & 2 Ave,40.73912601,-73.97973776,15993,Subscriber,1984,1
1673,1/7/2013 9:11:00,1/7/2013 9:39:00,528,2 Ave & E 31 St,40.74290902,-73.97706058,316,Fulton St & William St,40.70955958,-74.00653609,17823,Subscriber,1980,1
222,1/7/2013 9:11:00,1/7/2013 9:15:00,442,W 27 St & 7 Ave,40.746647,-73.993915,474,5 Ave & E 29 St,40.7451677,-73.98683077,17948,Customer,\N,0
1064,1/7/2013 9:11:00,1/7/2013 9:29:00,396,Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,418,Front St & Gold St,40.70224,-73.982578,17570,Subscriber,1980,1
487,1/7/2013 9:11:00,1/7/2013 9:19:00,519,Pershing Square N,40.75188406,-73.97770164,474,5 Ave & E 29 St,40.7451677,-73.98683077,15723,Subscriber,1980,1
164,1/7/2013 9:11:00,1/7/2013 9:14:00,2009,Catherine St & Monroe St,40.71117444,-73.99682619,314,Montague St & Clinton St,40.69424674,-73.99215922,20363,Subscriber,1971,1
1178,1/7/2013 9:11:00,1/7/2013 9:31:00,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,17956,Subscriber,1952,1
331,1/7/2013 9:11:00,1/7/2013 9:17:00,267,Broadway & W 36 St,40.75097711,-73.98765428,519,Pershing Square N,40.75188406,-73.97770164,18219,Subscriber,1976,1
582,1/7/2013 9:11:00,1/7/2013 9:21:00,457,Broadway & W 58 St,40.76695317,-73.98169333,229,Great Jones St,40.72743423,-73.99379025,16468,Subscriber,1967,1
504,1/7/2013 9:11:00,1/7/2013 9:20:00,422,W 59 St & 10 Ave,40.770513,-73.988038,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,18055,Subscriber,1983,1
670,1/7/2013 9:11:00,1/7/2013 9:23:00,394,E 9 St & Avenue C,40.72521311,-73.97768752,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,16303,Subscriber,1987,2
88516,1/7/2013 9:11:00,2/7/2013 9:47:00,389,Broadway & Berry St,40.71044554,-73.96525063,524,W 43 St & 6 Ave,40.75527307,-73.98316936,15050,Subscriber,1970,1
881,1/7/2013 9:11:00,1/7/2013 9:26:00,360,William St & Pine St,40.70717936,-74.00887308,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,17672,Customer,\N,0
1340,1/7/2013 9:11:00,1/7/2013 9:34:00,79,Franklin St & W Broadway,40.71911552,-74.00666661,524,W 43 St & 6 Ave,40.75527307,-73.98316936,17211,Subscriber,1950,2
576,1/7/2013 9:11:00,1/7/2013 9:21:00,417,Barclay St & Church St,40.71291224,-74.01020234,304,Broadway & Battery Pl,40.70463334,-74.01361706,16684,Subscriber,1970,1
538,1/7/2013 9:11:00,1/7/2013 9:20:00,517,Pershing Square S,40.75149263,-73.97798848,523,W 38 St & 8 Ave,40.75466591,-73.99138152,14785,Subscriber,1968,1
650,1/7/2013 9:11:00,1/7/2013 9:22:00,490,8 Ave & W 33 St,40.751551,-73.993934,519,Pershing Square N,40.75188406,-73.97770164,16210,Subscriber,1977,1
575,1/7/2013 9:12:00,1/7/2013 9:21:00,492,W 33 St & 7 Ave,40.75019995,-73.99093085,497,E 17 St & Broadway,40.73704984,-73.99009296,18436,Subscriber,1976,1
404,1/7/2013 9:12:00,1/7/2013 9:18:00,401,Allen St & Rivington St,40.72019576,-73.98997825,303,Mercer St & Spring St,40.72362738,-73.99949601,17538,Subscriber,1974,1
842,1/7/2013 9:12:00,1/7/2013 9:26:00,307,Canal St & Rutgers St,40.71427487,-73.98990025,137,E 56 St & Madison Ave,40.761628,-73.972924,18313,Subscriber,1972,1
549,1/7/2013 9:12:00,1/7/2013 9:21:00,524,W 43 St & 6 Ave,40.75527307,-73.98316936,228,E 48 St & 3 Ave,40.7546011,-73.97187886,16970,Customer,\N,0
885,1/7/2013 9:12:00,1/7/2013 9:26:00,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,387,Centre St & Chambers St,40.71273266,-74.0046073,17995,Subscriber,1976,1
2274,1/7/2013 9:12:00,1/7/2013 9:50:00,365,Fulton St & Grand Ave,40.68223166,-73.9614583,467,Dean St & 4 Ave,40.68312489,-73.97895137,16981,Subscriber,1977,1
414,1/7/2013 9:12:00,1/7/2013 9:19:00,531,Forsyth St & Broome St,40.71893904,-73.99266288,320,Church St & Leonard St,40.71743998,-74.00583475,15946,Subscriber,1985,1
545,1/7/2013 9:12:00,1/7/2013 9:21:00,289,Monroe St & Classon Ave,40.6845683,-73.95881081,300,Shevchenko Pl & E 6 St,40.728145,-73.990214,18625,Subscriber,1985,1
621,1/7/2013 9:12:00,1/7/2013 9:22:00,310,State St & Smith St,40.68926942,-73.98912867,2000,Front St & Washington St,40.70255088,-73.98940236,17200,Subscriber,1983,2
582,1/7/2013 9:12:00,1/7/2013 9:22:00,483,E 12 St & 3 Ave,40.73223272,-73.98889957,466,W 25 St & 6 Ave,40.74395411,-73.99144871,16025,Subscriber,1976,1
366,1/7/2013 9:12:00,1/7/2013 9:18:00,475,E 16 St & Irving Pl,40.73524276,-73.98758561,470,W 20 St & 8 Ave,40.74345335,-74.00004031,16416,Customer,\N,0
794,1/7/2013 9:12:00,1/7/2013 9:25:00,473,Rivington St & Chrystie St,40.72110063,-73.9919254,382,University Pl & E 14 St,40.73492695,-73.99200509,16892,Customer,\N,0
343,1/7/2013 9:12:00,1/7/2013 9:18:00,116,W 17 St & 8 Ave,40.74177603,-74.00149746,516,E 47 St & 1 Ave,40.75206862,-73.96784384,18399,Subscriber,1974,1
469,1/7/2013 9:12:00,1/7/2013 9:20:00,536,1 Ave & E 30 St,40.74144387,-73.97536082,164,E 47 St & 2 Ave,40.75323098,-73.97032517,19378,Subscriber,1975,1
290,1/7/2013 9:12:00,1/7/2013 9:17:00,485,W 37 St & 5 Ave,40.75038009,-73.98338988,519,Pershing Square N,40.75188406,-73.97770164,20237,Subscriber,1970,1
255,1/7/2013 9:12:00,1/7/2013 9:17:00,415,Pearl St & Hanover Square,40.7047177,-74.00926027,376,John St & William St,40.70862144,-74.00722156,19435,Subscriber,1983,1
960,1/7/2013 9:12:00,1/7/2013 9:28:00,411,E 6 St & Avenue D,40.72228087,-73.97668709,496,E 16 St & 5 Ave,40.73726186,-73.99238967,16901,Subscriber,1988,1
1285,1/7/2013 9:12:00,1/7/2013 9:34:00,325,E 19 St & 3 Ave,40.73624527,-73.98473765,2004,6 Ave & Broome St,40.724399,-74.004704,16894,Subscriber,1989,1
1821,1/7/2013 9:12:00,1/7/2013 9:43:00,485,W 37 St & 5 Ave,40.75038009,-73.98338988,499,Broadway & W 60 St,40.76915505,-73.98191841,20237,Subscriber,1970,1
337,1/7/2013 9:13:00,1/7/2013 9:18:00,507,E 25 St & 2 Ave,40.73912601,-73.97973776,476,E 31 St & 3 Ave,40.74394314,-73.97966069,15270,Subscriber,1976,1
854,1/7/2013 9:13:00,1/7/2013 9:27:00,488,W 39 St & 9 Ave,40.75645824,-73.99372222,546,E 30 St & Park Ave S,40.74444921,-73.98303529,17035,Subscriber,1989,1
1775,1/7/2013 9:13:00,1/7/2013 9:42:00,412,Forsyth St & Canal St,40.7158155,-73.99422366,243,Fulton St & Rockwell Pl,40.687979,-73.978474,18601,Subscriber,1980,1
748,1/7/2013 9:13:00,1/7/2013 9:25:00,536,1 Ave & E 30 St,40.74144387,-73.97536082,516,E 47 St & 1 Ave,40.75206862,-73.96784384,16371,Subscriber,1981,1
397,1/7/2013 9:13:00,1/7/2013 9:19:00,253,W 13 St & 5 Ave,40.73543934,-73.99453948,463,9 Ave & W 16 St,40.74206539,-74.00443172,15192,Subscriber,1980,1
798,1/7/2013 9:13:00,1/7/2013 9:26:00,432,E 7 St & Avenue A,40.72621788,-73.98379855,476,E 31 St & 3 Ave,40.74394314,-73.97966069,17893,Subscriber,1975,1
654,1/7/2013 9:13:00,1/7/2013 9:24:00,454,E 51 St & 1 Ave,40.75455731,-73.96592976,153,E 40 St & 5 Ave,40.75206231,-73.9816324,15038,Subscriber,1968,1
310,1/7/2013 9:13:00,1/7/2013 9:18:00,444,Broadway & W 24 St,40.7423543,-73.98915076,497,E 17 St & Broadway,40.73704984,-73.99009296,19803,Subscriber,1980,1
461,1/7/2013 9:13:00,1/7/2013 9:21:00,421,Clermont Ave & Park Ave,40.69573398,-73.97129668,253,W 13 St & 5 Ave,40.73543934,-73.99453948,18574,Customer,\N,0
837,1/7/2013 9:13:00,1/7/2013 9:27:00,346,Bank St & Hudson St,40.73652889,-74.00618026,285,Broadway & E 14 St,40.73454567,-73.99074142,18070,Subscriber,1982,2
587,1/7/2013 9:13:00,1/7/2013 9:23:00,463,9 Ave & W 16 St,40.74206539,-74.00443172,375,Mercer St & Bleecker St,40.72679454,-73.99695094,17745,Subscriber,1985,1
499,1/7/2013 9:13:00,1/7/2013 9:22:00,523,W 38 St & 8 Ave,40.75466591,-73.99138152,167,E 39 St & 3 Ave,40.7489006,-73.97604882,18718,Subscriber,1981,1
